Training: Ironclad | 500000 steps | 4 envs | device=mps
  [ 34.5%] 172320/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172336/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172352/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172364/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172380/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172392/500000 | 6 steps/s | ETA 14h53m | iter 104%
  [ 34.5%] 172404/500000 | 6 steps/s | ETA 14h53m | iter 105%
  [ 34.5%] 172420/500000 | 6 steps/s | ETA 14h52m | iter 105%
  [ 34.5%] 172436/500000 | 6 steps/s | ETA 14h52m | iter 105%
  [ 34.5%] 172452/500000 | 6 steps/s | ETA 14h52m | iter 105%
  [ 34.5%] 172464/500000 | 6 steps/s | ETA 14h52m | iter 105%
  [ 34.5%] 172472/500000 | 6 steps/s | ETA 14h52m | iter 105%
  [ 34.5%] 172484/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172496/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172508/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172520/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172532/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172544/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172556/500000 | 6 steps/s | ETA 14h52m | iter 106%
  [ 34.5%] 172568/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172584/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172596/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172612/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172628/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172640/500000 | 6 steps/s | ETA 14h52m | iter 107%
  [ 34.5%] 172652/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172664/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172676/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172688/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172700/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172712/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172724/500000 | 6 steps/s | ETA 14h52m | iter 108%
  [ 34.5%] 172740/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172752/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172764/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172776/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172788/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172804/500000 | 6 steps/s | ETA 14h52m | iter 109%
  [ 34.6%] 172820/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172832/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172844/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172856/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172868/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172880/500000 | 6 steps/s | ETA 14h52m | iter 110%
  [ 34.6%] 172896/500000 | 6 steps/s | ETA 14h51m | iter 111%
  [ 34.6%] 172912/500000 | 6 steps/s | ETA 14h51m | iter 111%
  [ 34.6%] 172928/500000 | 6 steps/s | ETA 14h51m | iter 111%
  [ 34.6%] 172944/500000 | 6 steps/s | ETA 14h51m | iter 111%
  [ 34.6%] 172960/500000 | 6 steps/s | ETA 14h51m | iter 111%
  [ 34.6%] 172976/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 172992/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 173004/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 173020/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 173036/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 173048/500000 | 6 steps/s | ETA 14h51m | iter 112%
  [ 34.6%] 173060/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173076/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173088/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173100/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173116/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173128/500000 | 6 steps/s | ETA 14h51m | iter 113%
  [ 34.6%] 173140/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173152/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173168/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173180/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173192/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173200/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173208/500000 | 6 steps/s | ETA 14h51m | iter 114%
  [ 34.6%] 173220/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.6%] 173232/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.6%] 173244/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.7%] 173256/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.7%] 173268/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.7%] 173284/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.7%] 173296/500000 | 6 steps/s | ETA 14h51m | iter 115%
  [ 34.7%] 173312/500000 | 6 steps/s | ETA 14h51m | iter 116%
  [ 34.7%] 173328/500000 | 6 steps/s | ETA 14h50m | iter 116%
  [ 34.7%] 173344/500000 | 6 steps/s | ETA 14h50m | iter 116%
  [ 34.7%] 173356/500000 | 6 steps/s | ETA 14h50m | iter 116%
  [ 34.7%] 173368/500000 | 6 steps/s | ETA 14h50m | iter 116%
  [ 34.7%] 173380/500000 | 6 steps/s | ETA 14h50m | iter 116%
  [ 34.7%] 173392/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173404/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173416/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173428/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173444/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173456/500000 | 6 steps/s | ETA 14h50m | iter 117%
  [ 34.7%] 173472/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173484/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173496/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173508/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173520/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173532/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173544/500000 | 6 steps/s | ETA 14h50m | iter 118%
  [ 34.7%] 173556/500000 | 6 steps/s | ETA 14h50m | iter 119%
  [ 34.7%] 173572/500000 | 6 steps/s | ETA 14h50m | iter 119%
  [ 34.7%] 173588/500000 | 6 steps/s | ETA 14h50m | iter 119%
  [ 34.7%] 173604/500000 | 6 steps/s | ETA 14h50m | iter 119%
  [ 34.7%] 173616/500000 | 6 steps/s | ETA 14h50m | iter 119%
  [ 34.7%] 173632/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173648/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173660/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173672/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173688/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173700/500000 | 6 steps/s | ETA 14h50m | iter 120%
  [ 34.7%] 173716/500000 | 6 steps/s | ETA 14h50m | iter 121%
  [ 34.7%] 173728/500000 | 6 steps/s | ETA 14h50m | iter 121%
  [ 34.7%] 173744/500000 | 6 steps/s | ETA 14h50m | iter 121%
  [ 34.8%] 173756/500000 | 6 steps/s | ETA 14h50m | iter 121%
  [ 34.8%] 173768/500000 | 6 steps/s | ETA 14h50m | iter 121%
  [ 34.8%] 173780/500000 | 6 steps/s | ETA 14h49m | iter 121%
  [ 34.8%] 173796/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173812/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173828/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173840/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173848/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173860/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173872/500000 | 6 steps/s | ETA 14h49m | iter 122%
  [ 34.8%] 173884/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173896/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173908/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173920/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173932/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173948/500000 | 6 steps/s | ETA 14h49m | iter 123%
  [ 34.8%] 173960/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 173972/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 173984/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 174000/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 174012/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 174024/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 174036/500000 | 6 steps/s | ETA 14h49m | iter 124%
  [ 34.8%] 174048/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174060/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174072/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174084/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174100/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174112/500000 | 6 steps/s | ETA 14h49m | iter 125%
  [ 34.8%] 174124/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174132/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174144/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174156/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174164/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174176/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174188/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174200/500000 | 6 steps/s | ETA 14h49m | iter 126%
  [ 34.8%] 174212/500000 | 6 steps/s | ETA 14h49m | iter 127%
  [ 34.8%] 174224/500000 | 6 steps/s | ETA 14h49m | iter 127%
  [ 34.8%] 174236/500000 | 6 steps/s | ETA 14h49m | iter 127%
  [ 34.9%] 174252/500000 | 6 steps/s | ETA 14h49m | iter 127%
  [ 34.9%] 174268/500000 | 6 steps/s | ETA 14h49m | iter 127%
  [ 34.9%] 174280/500000 | 6 steps/s | ETA 14h48m | iter 127%
  [ 34.9%] 174296/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174308/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174320/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174336/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174348/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174360/500000 | 6 steps/s | ETA 14h48m | iter 128%
  [ 34.9%] 174376/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174392/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174404/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174416/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174432/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174444/500000 | 6 steps/s | ETA 14h48m | iter 129%
  [ 34.9%] 174456/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174472/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174488/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174500/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174512/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174524/500000 | 6 steps/s | ETA 14h48m | iter 130%
  [ 34.9%] 174536/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174548/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174560/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174572/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174588/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174600/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174612/500000 | 6 steps/s | ETA 14h48m | iter 131%
  [ 34.9%] 174624/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174640/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174652/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174664/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174676/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174688/500000 | 6 steps/s | ETA 14h48m | iter 132%
  [ 34.9%] 174700/500000 | 6 steps/s | ETA 14h48m | iter 133%
  [ 34.9%] 174712/500000 | 6 steps/s | ETA 14h48m | iter 133%
  [ 34.9%] 174724/500000 | 6 steps/s | ETA 14h47m | iter 133%
  [ 34.9%] 174740/500000 | 6 steps/s | ETA 14h47m | iter 133%
  [ 35.0%] 174756/500000 | 6 steps/s | ETA 14h47m | iter 133%
  [ 35.0%] 174768/500000 | 6 steps/s | ETA 14h47m | iter 133%
  [ 35.0%] 174780/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174792/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174808/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174820/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174828/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174836/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174840/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174848/500000 | 6 steps/s | ETA 14h47m | iter 134%
  [ 35.0%] 174860/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174872/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174884/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174896/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174908/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174920/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174936/500000 | 6 steps/s | ETA 14h47m | iter 135%
  [ 35.0%] 174952/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 174964/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 174976/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 174988/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 175000/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 175016/500000 | 6 steps/s | ETA 14h47m | iter 136%
  [ 35.0%] 175028/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175040/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175048/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175060/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175072/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175084/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175096/500000 | 6 steps/s | ETA 14h47m | iter 137%
  [ 35.0%] 175108/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175120/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175132/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175144/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175152/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175164/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175176/500000 | 6 steps/s | ETA 14h47m | iter 138%
  [ 35.0%] 175188/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.0%] 175200/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.0%] 175212/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.0%] 175224/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.0%] 175236/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.0%] 175248/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.1%] 175260/500000 | 6 steps/s | ETA 14h47m | iter 139%
  [ 35.1%] 175272/500000 | 6 steps/s | ETA 14h47m | iter 140%
  [ 35.1%] 175284/500000 | 6 steps/s | ETA 14h47m | iter 140%
  [ 35.1%] 175296/500000 | 6 steps/s | ETA 14h47m | iter 140%
  [ 35.1%] 175308/500000 | 6 steps/s | ETA 14h47m | iter 140%
  [ 35.1%] 175320/500000 | 6 steps/s | ETA 14h47m | iter 140%
  [ 35.1%] 175336/500000 | 6 steps/s | ETA 14h46m | iter 140%
  [ 35.1%] 175348/500000 | 6 steps/s | ETA 14h46m | iter 140%
  [ 35.1%] 175360/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175372/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175384/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175396/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175408/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175420/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175428/500000 | 6 steps/s | ETA 14h46m | iter 141%
  [ 35.1%] 175436/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175448/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175456/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175464/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175476/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175488/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175500/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175512/500000 | 6 steps/s | ETA 14h46m | iter 142%
  [ 35.1%] 175524/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175536/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175548/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175560/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175572/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175584/500000 | 6 steps/s | ETA 14h46m | iter 143%
  [ 35.1%] 175596/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175608/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175620/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175636/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175648/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175664/500000 | 6 steps/s | ETA 14h46m | iter 144%
  [ 35.1%] 175680/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.1%] 175696/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.1%] 175708/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.1%] 175720/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.1%] 175732/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.1%] 175744/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.2%] 175756/500000 | 6 steps/s | ETA 14h46m | iter 145%
  [ 35.2%] 175764/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175776/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175792/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175804/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175820/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175832/500000 | 6 steps/s | ETA 14h46m | iter 146%
  [ 35.2%] 175844/500000 | 6 steps/s | ETA 14h46m | iter 147%
  [ 35.2%] 175856/500000 | 6 steps/s | ETA 14h45m | iter 147%
  [ 35.2%] 175868/500000 | 6 steps/s | ETA 14h45m | iter 147%
  [ 35.2%] 175884/500000 | 6 steps/s | ETA 14h45m | iter 147%
  [ 35.2%] 175896/500000 | 6 steps/s | ETA 14h45m | iter 147%
  [ 35.2%] 175908/500000 | 6 steps/s | ETA 14h45m | iter 147%
  [ 35.2%] 175924/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 175936/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 175948/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 175964/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 175976/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 175988/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 176000/500000 | 6 steps/s | ETA 14h45m | iter 148%
  [ 35.2%] 176012/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176024/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176040/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176052/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176064/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176076/500000 | 6 steps/s | ETA 14h45m | iter 149%
  [ 35.2%] 176088/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176100/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176112/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176124/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176136/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176148/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176160/500000 | 6 steps/s | ETA 14h45m | iter 150%
  [ 35.2%] 176172/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176184/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176196/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176208/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176220/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176232/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176240/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.2%] 176248/500000 | 6 steps/s | ETA 14h45m | iter 151%
  [ 35.3%] 176260/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176272/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176288/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176300/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176316/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176328/500000 | 6 steps/s | ETA 14h45m | iter 152%
  [ 35.3%] 176340/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176352/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176364/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176372/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176380/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176388/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176400/500000 | 6 steps/s | ETA 14h45m | iter 153%
  [ 35.3%] 176412/500000 | 6 steps/s | ETA 14h44m | iter 153%
  [ 35.3%] 176424/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176436/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176448/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176460/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176472/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176484/500000 | 6 steps/s | ETA 14h44m | iter 154%
  [ 35.3%] 176500/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176512/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176524/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176540/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176552/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176564/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176576/500000 | 6 steps/s | ETA 14h44m | iter 155%
  [ 35.3%] 176588/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176600/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176612/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176628/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176640/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176652/500000 | 6 steps/s | ETA 14h44m | iter 156%
  [ 35.3%] 176668/500000 | 6 steps/s | ETA 14h44m | iter 157%
  [ 35.3%] 176684/500000 | 6 steps/s | ETA 14h44m | iter 157%
  [ 35.3%] 176696/500000 | 6 steps/s | ETA 14h44m | iter 157%
  [ 35.3%] 176708/500000 | 6 steps/s | ETA 14h44m | iter 157%
  [ 35.3%] 176720/500000 | 6 steps/s | ETA 14h44m | iter 157%
